Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,5,17,23,30,25.6,0,0,0,7,23.7,0,0,0,0,0.274,89.5,150.44,0.19,992,5.4,220,1.8
2018,5,18,0,30,25.4,0,0,0,7,23.7,0,0,0,0,0.273,90.29,148.5,0.19,991,5.4,224,1.8
2018,5,18,1,30,25.1,0,0,0,7,23.7,0,0,0,0,0.272,91.71,140.67,0.19,991,5.4,224,1.7
2018,5,18,2,30,24.8,0,0,0,7,23.6,0,0,0,0,0.271,92.99,129.62,0.19,990,5.4,224,1.6
2018,5,18,3,30,24.5,0,0,0,7,23.5,0,0,0,0,0.27,94.4,117.04,0.19,991,5.4,226,1.4
2018,5,18,4,30,24.4,0,0,0,7,23.5,0,0,0,0,0.27,94.59,103.68,0.19,991,5.4,228,1.3
2018,5,18,5,30,25.2,0,0,0,7,23.4,0,0,0,0,0.268,90,89.48,0.19,992,5.4,240,1.7
2018,5,18,6,30,27.4,71,409,171,7,23.5,84,243,3,144,0.268,79.09,75.86,0.19,992,5.4,252,2.3
2018,5,18,7,30,29.9,105,627,402,7,23.1,175,343,0,338,0.268,66.87,61.78,0.19,993,5.5,266,2.2
2018,5,18,8,30,31.9,126,736,621,7,22.4,247,446,0,548,0.268,57.43,47.67,0.19,993,5.5,282,1.5
2018,5,18,9,30,33.3,140,793,800,7,22.1,321,461,0,705,0.268,51.88,33.68,0.19,992,5.6,308,0.9
2018,5,18,10,30,34.2,149,824,922,7,21.7,396,432,0,800,0.267,48.29,20.25,0.19,992,5.6,339,0.7
2018,5,18,11,30,34.7,153,834,974,7,21.4,431,423,0,847,0.267,45.96,10.18,0.19,991,5.7,183,0.7
2018,5,18,12,30,34.8,153,828,954,7,21.1,419,417,0,822,0.266,44.94,14.72,0.19,990,5.7,13,0.9
2018,5,18,13,30,34.6,147,805,862,7,21,402,354,0,716,0.265,45.08,27.36,0.19,990,5.7,20,1.1
2018,5,18,14,30,34,140,754,707,7,20.8,353,223,0,521,0.266,46.08,41.18,0.19,990,5.6,29,1.3
2018,5,18,15,30,33.2,122,669,503,7,20.7,226,41,0,250,0.268,47.85,55.26,0.19,990,5.5,41,1.3
2018,5,18,16,30,32.1,94,509,273,9,21,14,0,0,14,0.269,51.92,69.37,0.19,990,5.4,63,1
2018,5,18,17,30,30.6,41,171,61,9,22.4,5,0,3,5,0.272,61.51,83.34,0.19,991,5.2,107,0.7
2018,5,18,18,30,29.2,0,0,0,9,24.4,0,0,0,0,0.273,75.37,97.33,0.19,991,5,151,0.9
2018,5,18,19,30,28.2,0,0,0,6,24.1,0,0,0,0,0.274,78.43,110.89,0.19,992,4.8,176,1.2
2018,5,18,20,30,27.3,0,0,0,6,23.9,0,0,0,0,0.275,81.56,123.86,0.19,992,4.6,191,1.5
2018,5,18,21,30,26.6,0,0,0,7,23.7,0,0,0,0,0.275,84.12,135.72,0.19,992,4.6,203,1.6
2018,5,18,22,30,26,0,0,0,6,23.6,0,0,0,0,0.275,86.87,145.28,0.19,992,4.5,214,1.5
2018,5,18,23,30,25.5,0,0,0,6,23.6,0,0,0,0,0.275,89.22,150.22,0.19,991,4.5,224,1.3
2018,5,19,0,30,25.1,0,0,0,6,23.5,0,0,0,0,0.275,90.85,148.3,0.19,990,4.6,234,1.1
2018,5,19,1,30,24.8,0,0,0,7,23.4,0,0,0,0,0.274,91.69,140.52,0.19,989,4.6,244,1
2018,5,19,2,30,24.5,0,0,0,7,23.2,0,0,0,0,0.274,92.38,129.51,0.19,989,4.6,249,1
2018,5,19,3,30,24.2,0,0,0,7,23,0,0,0,0,0.274,93.12,116.96,0.19,990,4.7,249,1.1
2018,5,19,4,30,24.1,0,0,0,7,22.9,0,0,0,0,0.274,92.8,103.63,0.19,990,4.7,248,1.1
2018,5,19,5,30,24.9,0,0,0,7,22.8,0,0,0,0,0.273,88.25,89.45,0.18,992,4.7,250,1.6
2018,5,19,6,30,27.1,95,248,155,7,22.9,8,0,3,8,0.273,77.85,75.85,0.18,992,4.6,255,2.1
2018,5,19,7,30,30.2,155,475,379,8,22.6,63,0,0,63,0.273,63.87,61.79,0.18,993,4.6,269,1.9
2018,5,19,8,30,33.1,189,606,597,7,21.5,310,168,0,423,0.272,50.65,47.69,0.18,992,4.5,302,1.2
2018,5,19,9,30,35.1,210,680,776,7,21,381,313,0,642,0.271,43.91,33.73,0.18,992,4.5,168,1
2018,5,19,10,30,36.5,225,719,900,7,20.8,405,399,0,779,0.271,40.3,20.35,0.18,991,4.5,23,1.3
2018,5,19,11,30,37.5,322,608,920,7,20.5,432,402,0,827,0.27,37.39,10.39,0.18,990,4.5,39,1.7
2018,5,19,12,30,38.1,320,599,899,7,20.2,450,344,0,783,0.27,35.39,14.85,0.18,989,4.6,45,2
2018,5,19,13,30,38,307,564,807,7,19.8,413,335,0,710,0.27,34.81,27.41,0.18,988,4.8,46,2.1
2018,5,19,14,30,37.4,290,480,651,7,19.5,342,284,0,555,0.271,35.35,41.2,0.18,988,4.9,47,2.2
2018,5,19,15,30,36.3,242,374,455,7,19.3,224,347,0,422,0.271,37.08,55.26,0.18,988,5,51,2
2018,5,19,16,30,34.5,164,203,236,3,19.7,130,30,3,140,0.271,41.95,69.34,0.18,988,5.1,69,1.4
2018,5,19,17,30,32.5,37,16,39,7,22.5,37,16,5,39,0.272,55.8,83.3,0.18,989,5.2,110,1
2018,5,19,18,30,31.3,0,0,0,7,23.7,0,0,0,0,0.273,63.97,97.27,0.18,990,5.3,152,1.4
2018,5,19,19,30,30.3,0,0,0,7,23.8,0,0,0,0,0.273,68.29,110.81,0.18,991,5.3,179,1.9
2018,5,19,20,30,29.2,0,0,0,7,24.2,0,0,0,0,0.274,74.45,123.76,0.18,991,5.3,195,1.9
2018,5,19,21,30,28.5,0,0,0,7,24.2,0,0,0,0,0.275,77.55,135.58,0.18,991,5.3,206,1.7
2018,5,19,22,30,27.9,0,0,0,7,24.3,0,0,0,0,0.275,80.88,145.09,0.18,991,5.2,218,1.5
2018,5,19,23,30,27.4,0,0,0,6,24.3,0,0,0,0,0.275,83.33,150,0.18,990,5.1,229,1.4
2018,5,20,0,30,26.9,0,0,0,7,24.2,0,0,0,0,0.274,85.24,148.11,0.18,990,5,242,1.3
2018,5,20,1,30,26.5,0,0,0,7,24.1,0,0,0,0,0.274,86.52,140.37,0.18,989,4.9,254,1.1
2018,5,20,2,30,26.2,0,0,0,7,24,0,0,0,0,0.274,87.51,129.41,0.18,989,4.9,266,1
2018,5,20,3,30,25.9,0,0,0,7,23.9,0,0,0,0,0.274,88.86,116.89,0.18,989,4.9,277,0.9
2018,5,20,4,30,25.8,0,0,0,6,23.9,0,0,0,0,0.274,89.29,103.59,0.18,990,4.9,284,0.8
2018,5,20,5,30,26.4,0,0,0,7,23.9,0,0,0,0,0.273,86.3,89.43,0.18,991,4.9,299,1.2
2018,5,20,6,30,28.3,106,170,148,3,23.7,81,0,3,81,0.273,76.2,75.84,0.18,991,4.8,302,2.1
2018,5,20,7,30,30.5,184,388,367,4,23.5,199,125,0,258,0.274,66.25,61.8,0.18,992,4.8,297,2.6
2018,5,20,8,30,32.4,228,525,581,4,23.1,310,170,0,424,0.275,58.04,47.72,0.18,992,4.9,292,2.5
2018,5,20,9,30,33.7,253,607,758,3,22.7,389,283,0,624,0.276,52.64,33.79,0.18,992,4.9,283,2.2
2018,5,20,10,30,34.6,267,653,879,7,22.3,394,446,0,812,0.276,48.99,20.46,0.18,991,5,272,2.1
2018,5,20,11,30,35.2,295,638,923,7,22,430,422,0,844,0.277,46.4,10.59,0.18,991,5.1,264,2.1
2018,5,20,12,30,35.5,292,633,903,7,21.5,417,426,0,828,0.276,44.37,14.98,0.18,990,5.2,259,2.1
2018,5,20,13,30,35.6,278,604,814,7,21.2,398,358,0,716,0.276,43.2,27.46,0.18,989,5.2,256,2
2018,5,20,14,30,35.3,266,521,658,2,20.9,344,272,3,548,0.275,43.31,41.21,0.18,988,5.3,258,1.6
2018,5,20,15,30,34.6,221,421,461,3,20.9,247,220,3,372,0.274,44.76,55.25,0.18,988,5.4,257,1.1
2018,5,20,16,30,33.3,153,254,243,7,21.3,153,254,5,243,0.274,49.37,69.32,0.18,989,5.4,243,0.8
2018,5,20,17,30,31.8,41,33,45,3,22.9,38,8,3,39,0.274,59.32,83.26,0.18,990,5.5,222,0.8
2018,5,20,18,30,30.6,0,0,0,7,24,0,0,0,0,0.275,68.01,97.21,0.18,990,5.5,210,1.2
2018,5,20,19,30,29.6,0,0,0,6,24.1,0,0,0,0,0.276,72.23,110.73,0.18,991,5.5,208,1.5
2018,5,20,20,30,28.7,0,0,0,6,24.6,0,0,0,0,0.277,78.34,123.65,0.18,991,5.6,211,1.6
2018,5,20,21,30,28.1,0,0,0,7,24.7,0,0,0,0,0.278,81.66,135.43,0.18,992,5.6,218,1.5
2018,5,20,22,30,27.6,0,0,0,6,24.7,0,0,0,0,0.278,84.01,144.91,0.18,991,5.6,230,1.3
2018,5,20,23,30,27.2,0,0,0,7,24.6,0,0,0,0,0.278,85.53,149.79,0.18,991,5.7,242,1.2
2018,5,21,0,30,26.9,0,0,0,7,24.4,0,0,0,0,0.278,86.34,147.92,0.18,990,5.7,254,1.1
2018,5,21,1,30,26.6,0,0,0,7,24.1,0,0,0,0,0.277,86.38,140.23,0.18,989,5.7,264,1
2018,5,21,2,30,26.4,0,0,0,7,23.9,0,0,0,0,0.275,86.35,129.31,0.18,990,5.8,269,0.8
2018,5,21,3,30,26.3,0,0,0,7,23.8,0,0,0,0,0.274,86.41,116.82,0.18,990,5.9,270,0.6
2018,5,21,4,30,26.3,0,0,0,7,23.9,0,0,0,0,0.274,86.88,103.54,0.18,990,6,270,0.5
2018,5,21,5,30,26.9,0,0,0,7,24.1,0,0,0,0,0.273,84.6,89.41,0.18,992,6,249,0.3
2018,5,21,6,30,28.2,114,117,142,7,23,34,0,3,34,0.273,73.54,75.83,0.18,993,5.9,227,0.4
2018,5,21,7,30,29.8,207,319,358,7,22.3,193,72,0,227,0.274,64.32,61.81,0.18,993,5.8,211,0.5
2018,5,21,8,30,31.4,248,484,574,7,22,296,271,0,479,0.275,57.5,47.75,0.18,994,5.6,206,1
2018,5,21,9,30,32.6,260,597,756,6,21.9,404,193,0,564,0.276,53.3,33.84,0.18,993,5.3,212,1.6
2018,5,21,10,30,33.5,261,664,883,7,21.7,471,199,0,657,0.276,50.04,20.56,0.18,993,5.1,218,2
2018,5,21,11,30,34.1,275,671,934,7,21.4,491,254,0,741,0.277,47.62,10.79,0.18,992,5,220,2
2018,5,21,12,30,34.5,276,660,913,7,21.1,481,253,0,725,0.277,45.69,15.1,0.18,991,5,215,1.8
2018,5,21,13,30,34.5,273,616,820,7,20.8,437,220,3,632,0.277,44.85,27.51,0.18,990,5.1,205,1.6
2018,5,21,14,30,34.2,260,538,664,6,20.5,329,60,0,374,0.276,44.9,41.23,0.18,990,5.2,193,1.3
2018,5,21,15,30,33.6,228,412,463,6,20.5,216,29,0,233,0.276,46.22,55.24,0.18,990,5.4,185,1.2
2018,5,21,16,30,32.6,164,231,245,9,21.1,15,0,0,15,0.276,50.91,69.29,0.18,990,5.6,181,1.1
2018,5,21,17,30,31.1,40,27,44,9,22.2,5,0,3,5,0.276,59.28,83.21,0.18,991,5.7,183,1.1
2018,5,21,18,30,30,0,0,0,9,24.3,0,0,0,0,0.277,71.77,97.15,0.18,992,5.8,191,1.2
2018,5,21,19,30,29.2,0,0,0,9,24.4,0,0,0,0,0.276,75.32,110.64,0.18,992,6,200,1.3
2018,5,21,20,30,28.6,0,0,0,6,24.1,0,0,0,0,0.276,76.72,123.54,0.18,993,6,213,1.4
2018,5,21,21,30,28,0,0,0,6,24.1,0,0,0,0,0.276,79.35,135.29,0.18,993,6,227,1.4
2018,5,21,22,30,27.5,0,0,0,8,23.9,0,0,0,0,0.275,80.96,144.73,0.18,993,6,243,1.5
2018,5,21,23,30,27,0,0,0,7,23.6,0,0,0,0,0.275,81.56,149.59,0.18,992,5.8,258,1.7
2018,5,22,0,30,26.6,0,0,0,7,23.1,0,0,0,0,0.274,81.01,147.74,0.18,991,5.5,268,1.9
2018,5,22,1,30,26.2,0,0,0,7,22.5,0,0,0,0,0.274,79.96,140.09,0.18,990,5.3,275,1.9
2018,5,22,2,30,25.8,0,0,0,7,22.1,0,0,0,0,0.274,80.09,129.21,0.18,990,5.2,282,1.7
2018,5,22,3,30,25.5,0,0,0,7,22,0,0,0,0,0.274,81.19,116.76,0.18,991,5.2,289,1.4
2018,5,22,4,30,25.4,0,0,0,7,22,0,0,0,0,0.274,81.53,103.5,0.18,991,5.2,293,1.3
2018,5,22,5,30,26,0,0,0,7,22.1,0,0,0,0,0.274,78.91,89.39,0.18,992,5.2,296,1.8
2018,5,22,6,30,27.8,114,125,144,3,21.6,114,125,5,144,0.273,68.99,75.83,0.18,992,5.2,295,2.6
2018,5,22,7,30,30.3,213,315,362,4,21,165,16,0,173,0.273,57.42,61.82,0.18,993,5.2,295,3
2018,5,22,8,30,32.8,265,452,569,2,20.3,305,214,0,449,0.273,47.76,47.79,0.18,993,5.2,297,2.7
2018,5,22,9,30,34.5,294,543,745,3,20.4,404,190,0,561,0.273,43.68,33.9,0.18,992,5.2,298,2.1
2018,5,22,10,30,35.5,307,597,866,7,20.6,397,416,0,786,0.273,42.01,20.67,0.18,992,5.2,296,1.4
2018,5,22,11,30,36.1,320,608,916,7,20.7,429,425,0,846,0.272,40.83,10.99,0.18,991,5.3,292,1
2018,5,22,12,30,36.3,310,609,898,7,20.6,416,424,0,825,0.27,40.01,15.22,0.18,990,5.5,285,0.6
2018,5,22,13,30,36.1,297,576,808,7,20.3,368,416,0,737,0.27,39.84,27.55,0.18,989,5.6,288,0.5
2018,5,22,14,30,35.5,222,603,675,7,20.2,315,377,0,598,0.269,40.86,41.24,0.18,989,5.7,321,0.4
2018,5,22,15,30,34.5,191,501,476,7,20.3,228,331,0,416,0.269,43.43,55.23,0.18,989,5.8,178,0.5
2018,5,22,16,30,33.3,140,329,257,3,20.9,140,91,0,172,0.27,48.37,69.26,0.18,989,5.9,16,0.4
2018,5,22,17,30,31.7,46,60,53,7,22.6,46,60,5,53,0.271,58.61,83.17,0.18,990,6,59,0.2
2018,5,22,18,30,30.6,0,0,0,9,25.6,0,0,0,0,0.272,74.52,97.09,0.18,991,6,152,0.1
2018,5,22,19,30,30.1,0,0,0,9,25.3,0,0,0,0,0.273,75.36,110.56,0.18,991,6,213,0.4
2018,5,22,20,30,29.5,0,0,0,6,24.7,0,0,0,0,0.273,75.48,123.43,0.18,992,6,222,0.7
2018,5,22,21,30,28.8,0,0,0,9,24.6,0,0,0,0,0.274,78.21,135.16,0.18,992,6,227,0.9
2018,5,22,22,30,28.2,0,0,0,6,25,0,0,0,0,0.274,82.99,144.55,0.18,992,6,238,0.9
2018,5,22,23,30,27.7,0,0,0,6,25,0,0,0,0,0.274,85.42,149.39,0.18,991,6,251,1
2018,5,23,0,30,27.3,0,0,0,7,25,0,0,0,0,0.275,87.26,147.56,0.18,991,5.9,261,0.9
2018,5,23,1,30,26.9,0,0,0,7,24.9,0,0,0,0,0.275,88.81,139.96,0.18,990,5.9,264,0.9
2018,5,23,2,30,26.6,0,0,0,7,24.8,0,0,0,0,0.275,89.64,129.12,0.18,990,5.8,265,0.8
2018,5,23,3,30,26.3,0,0,0,7,24.7,0,0,0,0,0.275,90.68,116.7,0.18,990,5.8,267,0.8
2018,5,23,4,30,26.2,0,0,0,7,24.5,0,0,0,0,0.275,90.57,103.46,0.18,990,5.8,269,0.8
2018,5,23,5,30,27,0,0,0,8,24.5,0,0,0,0,0.274,86.46,89.38,0.18,991,5.8,276,1.1
2018,5,23,6,30,28.8,101,214,153,3,24.3,76,0,3,76,0.274,76.62,75.83,0.18,992,5.8,282,1.8
2018,5,23,7,30,30.8,166,440,374,1,23.6,166,440,0,374,0.273,65.47,61.84,0.18,992,5.9,289,2.2
2018,5,23,8,30,32.4,202,573,587,0,23.1,202,573,0,587,0.272,58.18,47.82,0.18,992,6,296,2.2
2018,5,23,9,30,33.4,228,643,761,7,22.9,322,452,0,697,0.271,54.19,33.97,0.18,992,6.1,303,2
2018,5,23,10,30,34,244,679,880,7,22.7,449,298,0,728,0.27,51.94,20.78,0.18,992,6.2,310,1.9
2018,5,23,11,30,34.2,261,681,929,7,22.5,484,279,0,758,0.269,50.63,11.18,0.18,991,6.2,319,1.9
2018,5,23,12,30,34.1,269,664,910,7,22.2,476,268,0,735,0.269,49.96,15.33,0.18,990,6.3,326,1.8
2018,5,23,13,30,33.7,265,624,819,7,22,438,203,0,618,0.269,50.54,27.6,0.18,989,6.3,329,1.6
2018,5,23,14,30,33.1,276,509,658,6,22,259,18,0,272,0.27,52.2,41.25,0.18,989,6.3,328,1.1
2018,5,23,15,30,32.4,236,396,462,9,22.1,31,0,0,31,0.271,54.73,55.22,0.18,989,6.3,308,0.6
2018,5,23,16,30,31.6,164,229,245,9,22.6,14,0,0,14,0.272,58.85,69.23,0.18,989,6.2,239,0.4
2018,5,23,17,30,30.4,42,29,45,9,23.5,5,0,3,5,0.273,66.62,83.12,0.18,990,6.1,185,0.6
2018,5,23,18,30,29.4,0,0,0,9,25.1,0,0,0,0,0.274,77.84,97.03,0.18,990,6.1,180,0.8
2018,5,23,19,30,28.7,0,0,0,6,25.3,0,0,0,0,0.275,81.87,110.48,0.18,990,6.1,180,0.9
2018,5,23,20,30,28.2,0,0,0,6,25.3,0,0,0,0,0.275,84.23,123.33,0.18,991,6.2,184,1
2018,5,23,21,30,27.8,0,0,0,6,25.2,0,0,0,0,0.275,85.79,135.02,0.18,991,6.2,189,0.9
2018,5,23,22,30,27.4,0,0,0,6,25.2,0,0,0,0,0.274,87.68,144.38,0.18,991,6.2,197,0.7
2018,5,23,23,30,27.1,0,0,0,6,25.3,0,0,0,0,0.273,89.81,149.2,0.18,990,6.2,215,0.4
2018,5,24,0,30,26.9,0,0,0,7,25.2,0,0,0,0,0.272,90.32,147.39,0.18,989,6.1,245,0.4
2018,5,24,1,30,26.7,0,0,0,7,25,0,0,0,0,0.272,90.44,139.83,0.18,989,6.1,276,0.4
2018,5,24,2,30,26.5,0,0,0,7,25,0,0,0,0,0.271,91.5,129.04,0.18,989,5.9,295,0.4
2018,5,24,3,30,26.4,0,0,0,7,24.9,0,0,0,0,0.271,91.56,116.64,0.18,989,5.8,301,0.5
2018,5,24,4,30,26.4,0,0,0,6,24.7,0,0,0,0,0.271,90.26,103.43,0.18,989,5.7,301,0.6
2018,5,24,5,30,26.8,0,0,0,6,24.6,0,0,0,0,0.272,87.6,89.36,0.18,990,5.5,302,0.9
2018,5,24,6,30,27.7,103,206,153,6,24.7,13,0,3,13,0.274,83.75,75.83,0.18,990,5.4,307,1.4
2018,5,24,7,30,28.8,169,434,374,6,24.1,130,0,0,130,0.275,76.01,61.86,0.18,991,5.4,307,2
2018,5,24,8,30,30.1,205,571,588,6,23.8,305,110,0,379,0.275,69.2,47.86,0.18,991,5.4,304,2.5
2018,5,24,9,30,31.2,226,650,764,6,23.4,404,175,0,549,0.274,63.35,34.03,0.18,991,5.5,302,2.5
2018,5,24,10,30,32,235,692,882,6,23,468,212,0,666,0.273,58.98,20.88,0.18,991,5.6,301,2.2
2018,5,24,11,30,32.4,252,691,930,6,22.7,501,165,0,663,0.271,56.69,11.36,0.18,990,5.6,302,1.7
2018,5,24,12,30,32.5,251,684,910,6,22.6,483,238,0,712,0.269,55.87,15.45,0.18,989,5.7,306,1.4
2018,5,24,13,30,32.3,235,665,824,6,22.5,433,110,0,530,0.268,56.16,27.64,0.18,989,5.6,308,1.4
2018,5,24,14,30,32.1,207,626,677,7,22.4,357,157,0,475,0.266,56.66,41.26,0.18,988,5.6,299,1.2
2018,5,24,15,30,31.7,176,532,480,7,22.8,249,108,3,311,0.266,59.23,55.2,0.18,988,5.6,278,0.9
2018,5,24,16,30,30.9,131,353,257,9,23.5,19,0,0,19,0.266,64.61,69.2,0.18,988,5.7,250,0.7
2018,5,24,17,30,29.6,45,69,54,9,25,7,0,3,7,0.266,76.22,83.08,0.18,989,5.8,220,0.7
2018,5,24,18,30,28.7,0,0,0,9,25,0,0,0,0,0.267,80.27,96.96,0.18,989,5.9,198,1
2018,5,24,19,30,27.9,0,0,0,9,25.1,0,0,0,0,0.267,84.67,110.4,0.18,990,6,194,1.1
2018,5,24,20,30,27.3,0,0,0,9,25.1,0,0,0,0,0.267,87.68,123.22,0.18,990,6.1,202,1.2
2018,5,24,21,30,26.9,0,0,0,9,25.1,0,0,0,0,0.267,89.78,134.88,0.18,990,6.1,221,1.2
2018,5,24,22,30,26.5,0,0,0,9,25,0,0,0,0,0.267,91.58,144.21,0.18,990,6.1,245,1.3
2018,5,24,23,30,26.1,0,0,0,6,24.7,0,0,0,0,0.268,91.83,149.01,0.18,989,6.1,263,1.5
2018,5,25,0,30,25.8,0,0,0,6,24.3,0,0,0,0,0.268,91.33,147.22,0.18,989,6,273,1.6
2018,5,25,1,30,25.6,0,0,0,8,24,0,0,0,0,0.269,90.74,139.71,0.18,988,5.9,279,1.5
2018,5,25,2,30,25.4,0,0,0,8,23.9,0,0,0,0,0.269,91.17,128.95,0.18,988,5.9,287,1.2
2018,5,25,3,30,25.2,0,0,0,7,23.9,0,0,0,0,0.269,92.43,116.59,0.18,988,5.9,296,1
2018,5,25,4,30,25.2,0,0,0,7,23.9,0,0,0,0,0.269,92.77,103.4,0.18,988,5.9,301,0.9
2018,5,25,5,30,25.8,0,0,0,7,24.1,0,0,0,0,0.269,90.22,89.35,0.18,989,6,330,1
2018,5,25,6,30,26.6,108,172,150,7,23.9,23,0,3,23,0.269,85.23,75.84,0.18,989,6.1,177,1.3
2018,5,25,7,30,27.6,192,368,366,7,23.8,173,25,0,185,0.268,79.88,61.88,0.18,990,6.2,14,1.4
2018,5,25,8,30,29.2,242,497,575,7,23.8,271,41,0,298,0.266,72.53,47.9,0.18,990,6.2,30,1.1
2018,5,25,9,30,30.7,267,582,750,6,23.4,400,122,0,501,0.264,65.26,34.09,0.18,990,6.3,61,1.1
2018,5,25,10,30,31.5,279,633,870,7,23.3,464,234,0,682,0.263,61.95,20.99,0.18,990,6.3,88,1.4
2018,5,25,11,30,31.9,320,605,912,6,23.2,456,60,0,514,0.262,60.12,11.54,0.18,989,6.3,100,1.6
2018,5,25,12,30,32,310,608,896,8,22.9,279,15,0,294,0.262,58.52,15.55,0.18,988,6.3,106,1.6
2018,5,25,13,30,31.8,291,586,809,7,22.6,429,254,0,654,0.262,58.19,27.68,0.18,987,6.4,109,1.7
2018,5,25,14,30,31.3,262,531,662,7,22.4,352,223,0,519,0.263,59.34,41.26,0.18,987,6.4,112,1.9
2018,5,25,15,30,30.4,215,446,470,6,22.5,250,191,0,359,0.264,62.74,55.19,0.18,988,6.4,115,2
2018,5,25,16,30,29.2,148,299,254,7,22.8,140,149,0,193,0.266,68.65,69.17,0.18,989,6.5,118,1.8
2018,5,25,17,30,27.9,47,66,55,7,23.6,38,0,3,38,0.266,77.62,83.03,0.18,989,6.5,120,1.4
2018,5,25,18,30,27.1,0,0,0,7,24.4,0,0,0,0,0.266,85.02,96.9,0.18,990,6.4,118,1.1
2018,5,25,19,30,26.7,0,0,0,9,24.4,0,0,0,0,0.266,87.39,110.31,0.18,991,6.4,114,0.9
2018,5,25,20,30,26.4,0,0,0,8,24.6,0,0,0,0,0.266,89.71,123.11,0.18,991,6.4,109,0.7
2018,5,25,21,30,26.1,0,0,0,8,24.8,0,0,0,0,0.266,92.7,134.75,0.18,991,6.3,111,0.6
2018,5,25,22,30,25.9,0,0,0,4,24.9,0,0,0,0,0.265,93.98,144.05,0.18,990,6.3,120,0.5
2018,5,25,23,30,25.8,0,0,0,4,24.8,0,0,0,0,0.264,94.34,148.83,0.18,990,6.3,118,0.4
2018,5,26,0,30,25.6,0,0,0,7,24.5,0,0,0,0,0.264,93.82,147.06,0.18,989,6.3,66,0.3
2018,5,26,1,30,25.4,0,0,0,7,24.3,0,0,0,0,0.264,93.77,139.6,0.18,988,6.3,19,0.7
2018,5,26,2,30,25,0,0,0,1,24.5,0,0,0,0,0.264,96.78,128.87,0.18,988,6.3,19,1.1
2018,5,26,3,30,24.8,0,0,0,7,24.3,0,0,0,0,0.265,97.04,116.54,0.18,988,6.3,20,1.4
2018,5,26,4,30,24.7,0,0,0,7,24.2,0,0,0,0,0.265,96.87,103.37,0.18,988,6.3,20,1.4
2018,5,26,5,30,25,0,0,0,7,24.1,0,0,0,0,0.266,95.01,89.34,0.18,989,6.3,20,1.9
2018,5,26,6,30,26,94,271,160,7,24.3,87,206,3,137,0.267,90.32,75.84,0.18,989,6.4,31,2.5
2018,5,26,7,30,27.4,148,493,381,7,24.6,163,401,0,351,0.268,84.94,61.9,0.18,990,6.5,50,3
2018,5,26,8,30,28.6,177,623,595,7,24.6,301,238,0,460,0.268,79.11,47.94,0.18,990,6.6,62,3.5
2018,5,26,9,30,29.3,203,681,767,7,24.3,403,170,0,544,0.268,74.56,34.16,0.18,990,6.8,68,3.8
2018,5,26,10,30,29.6,229,700,882,7,24.1,465,226,0,676,0.267,72.31,21.1,0.18,989,6.9,76,4
2018,5,26,11,30,29.6,265,674,925,7,24,440,372,0,804,0.266,72.02,11.72,0.18,989,7,87,4.1
2018,5,26,12,30,29.3,268,662,905,7,24.1,479,106,0,581,0.265,73.71,15.66,0.18,988,7,98,4.4
2018,5,26,13,30,28.9,270,614,813,7,24.2,438,195,0,611,0.264,75.65,27.71,0.18,987,7,105,4.8
2018,5,26,14,30,28.4,260,534,661,7,24.2,354,126,0,449,0.263,77.99,41.27,0.18,987,7,109,5
2018,5,26,15,30,27.8,221,430,467,6,24.2,30,0,0,30,0.263,80.97,55.17,0.18,987,7,110,5
2018,5,26,16,30,27.2,155,271,251,7,24.3,135,48,0,152,0.262,84.45,69.14,0.18,988,7,106,4.6
2018,5,26,17,30,26.6,47,31,51,7,24.6,22,0,3,22,0.263,88.62,82.98,0.18,988,7,100,4.3
2018,5,26,18,30,26.3,0,0,0,8,24.7,0,0,0,0,0.263,91.12,96.83,0.18,989,7.1,99,4.3
2018,5,26,19,30,26.2,0,0,0,8,24.9,0,0,0,0,0.263,92.55,110.23,0.18,989,7.2,102,4.6
2018,5,26,20,30,26.1,0,0,0,8,25.1,0,0,0,0,0.263,94.22,123.01,0.18,990,7.2,106,4.5
2018,5,26,21,30,26,0,0,0,3,25.2,0,0,0,0,0.263,95.59,134.62,0.18,990,7.1,114,4.3
2018,5,26,22,30,26,0,0,0,3,25.3,0,0,0,0,0.263,95.88,143.89,0.18,990,6.9,123,4.1
2018,5,26,23,30,25.9,0,0,0,3,25.3,0,0,0,0,0.263,96.27,148.66,0.18,990,6.8,131,3.7
2018,5,27,0,30,25.7,0,0,0,7,25.2,0,0,0,0,0.262,96.83,146.91,0.18,989,6.7,139,3.4
2018,5,27,1,30,25.6,0,0,0,7,25,0,0,0,0,0.262,96.51,139.49,0.18,988,6.6,148,3.2
2018,5,27,2,30,25.4,0,0,0,7,24.8,0,0,0,0,0.262,96.58,128.8,0.18,988,6.6,157,3.1
2018,5,27,3,30,25.2,0,0,0,7,24.6,0,0,0,0,0.262,96.6,116.49,0.18,988,6.5,162,3
2018,5,27,4,30,25.1,0,0,0,1,24.4,0,0,0,0,0.262,96.14,103.35,0.18,988,6.5,164,3
2018,5,27,5,30,25.2,0,0,0,0,24.3,0,0,0,0,0.262,94.8,89.34,0.18,989,6.4,167,3.2
